mean_fpktl,std_fpktl,mean_fiat,std_fiat,fpkt_rate,fbyte_rate,class
51,17,140605,252936,5.37395E-06,0.00027817,lime
51,16,51659,62622,1.93656E-05,0.001000044,lime
51,15,180767,293782,4.74018E-06,0.000244412,lime
51,9,36582,59267,2.46451E-05,0.001264691,lime
51,19,74253,106571,1.10216E-05,0.000571024,lime
52,22,233608,299990,3.37237E-06,0.000175908,lime
72,34,102341,181276,6.36868E-07,4.59582E-05,shell
548,36,180829,227462,4.47672E-06,0.002454019,lime
45,26,194091,299034,1.66376E-06,7.58119E-05,HTTP
326,275,121822,120974,3.28163E-07,0.000107032,HTTP
51,17,141212,253982,5.35904E-06,0.000277391,lime
51,15,51155,62587,1.95557E-05,0.001008818,lime
51,15,181178,293880,4.73318E-06,0.000244043,lime
51,9,36412,59020,2.47722E-05,0.001271139,lime
51,19,75570,108871,1.08694E-05,0.000563051,lime
52,22,234295,300134,3.36299E-06,0.000175401,lime
69,4,1057014,230351,2.73784E-08,1.91507E-06,DNS
548,36,180912,227414,4.47714E-06,0.002454305,lime
45,26,193744,298625,1.66466E-06,7.58284E-05,HTTP
326,275,121351,120101,3.247E-07,0.000105884,HTTP
51,17,141620,254530,5.34111E-06,0.000276459,lime
51,14,50273,61001,1.98981E-05,0.001025486,lime
51,15,181197,293756,4.73024E-06,0.000243881,lime
51,9,36502,59053,2.47232E-05,0.001268605,lime
51,18,77354,112118,1.06734E-05,0.000552852,lime
52,22,235402,300546,3.3513E-06,0.000174777,lime
70,4,1057014,230351,2.77979E-08,1.94586E-06,DNS
548,36,180563,227087,4.48612E-06,0.002459292,lime
45,26,193127,298178,1.66497E-06,7.58418E-05,HTTP
326,275,120893,119247,3.21411E-07,0.000104793,HTTP
51,17,141971,255093,5.33439E-06,0.000276107,lime
51,14,50626,61986,1.97593E-05,0.001018046,lime
51,15,181376,293917,4.72228E-06,0.00024347,lime
51,9,36521,59037,2.47158E-05,0.001268476,lime
51,18,77543,112064,1.05876E-05,0.000548377,lime
52,22,235571,300817,3.34942E-06,0.000174666,lime
162,206,56222,139681,1.87228E-05,0.003046195,shell
65,6,57065,45373,2.16526E-06,0.000140742,DNS
216,241,61289,79722,1.76756E-05,0.003820655,shell
162,206,66942,108972,1.57244E-05,0.002558357,shell
166,199,51514,95854,2.03825E-05,0.003395147,shell
163,206,26631,29742,3.95259E-05,0.006462489,shell
65,5,86936,166468,2.01838E-06,0.000133125,DNS
153,183,31969,42720,2.85171E-06,0.000438212,shell
163,206,47184,102029,2.23089E-05,0.003647506,shell
163,206,25074,27784,4.19804E-05,0.006863793,shell
162,196,47250,91000,2.21718E-05,0.003593852,shell
66,5,81943,152101,1.61184E-06,0.000106829,DNS
139,161,84999,152193,2.02517E-06,0.000282681,shell
163,206,44141,88170,2.38467E-05,0.003898938,shell
102,135,35427,43179,2.43193E-05,0.002501847,HTTP
111,160,35540,43053,2.42736E-05,0.002712576,HTTP
115,159,27739,42123,2.82981E-05,0.0032745,HTTP
109,149,24389,40501,3.18011E-05,0.003482215,HTTP
92,128,25092,38864,3.31023E-05,0.003066478,HTTP
109,149,24056,39741,3.21462E-05,0.003520009,HTTP
111,155,23897,39819,3.21172E-05,0.003585078,HTTP
117,165,28316,41873,2.79092E-05,0.003285316,HTTP
117,165,28129,42154,2.80481E-05,0.003301666,HTTP
110,152,24313,39916,3.18634E-05,0.003516919,HTTP
125,176,33589,44620,2.36538E-05,0.002972495,HTTP
74,94,18977,33912,4.4945E-05,0.003356681,HTTP
125,176,35039,45027,2.34558E-05,0.002947615,HTTP
115,163,27631,42482,4.22229E-05,0.00486166,HTTP
116,162,27458,42207,2.85209E-05,0.003332872,HTTP
163,206,59421,121767,1.77147E-05,0.002896348,shell
152,207,141642,284725,7.94253E-06,0.00120903,shell
78,107,24695,35105,4.28756E-05,0.003360972,HTTP
66,5,91625,159873,1.54891E-06,0.000102407,DNS
162,196,78106,182105,1.34127E-05,0.002174069,shell
127,217,31358,41573,2.71085E-05,0.003442781,HTTP
163,206,67582,95808,1.55754E-05,0.002546584,shell
379,518,169194,267249,6.95804E-07,0.000264174,HTTP
170,212,117920,242973,5.93548E-06,0.001012,HTTP
71,24,76830,41255,1.41003E-05,0.001009799,FTP
66,4,103417,144389,1.10961E-05,0.000732343,DNS
148,205,35391,77856,1.78742E-05,0.002645585,HTTP
158,220,26006,32972,4.39449E-05,0.006976259,shell
66,5,91625,159873,1.53054E-06,0.000101192,DNS
139,191,32492,37200,3.8471E-05,0.005378247,HTTP
136,159,84999,152193,6.76944E-07,9.21186E-05,shell
181,231,31647,40247,3.21336E-05,0.005838667,HTTP
71,10,35423,51850,1.4506E-06,0.000103915,DNS
163,206,36266,36212,2.90247E-05,0.00474554,shell
169,210,27560,33559,3.8299E-05,0.006486635,shell
162,196,81816,164377,1.28045E-05,0.002075486,shell
185,225,48986,66892,2.14345E-05,0.003978655,shell
185,225,38308,57973,2.74088E-05,0.005087597,shell
125,175,32492,37200,3.95657E-07,4.95231E-05,HTTP
129,154,84999,152193,5.75137E-07,7.46826E-05,shell
68,8,153450,304857,2.19304E-06,0.000150426,DNS
163,206,23742,27595,4.43352E-05,0.007248802,shell
157,202,117920,242973,9.28996E-07,0.000146162,HTTP
114,162,32492,37200,3.92621E-07,4.50393E-05,HTTP
145,203,36756,78493,4.16827E-06,0.000608344,HTTP
177,228,33758,43125,3.26185E-06,0.000579031,HTTP
152,190,48958,96039,2.13134E-05,0.003259175,shell
157,193,25827,46825,1.34359E-05,0.00211352,shell
169,210,33651,39554,3.13673E-05,0.005312624,shell
68,6,127727,254317,2.03458E-06,0.000138525,DNS
163,206,32143,52560,3.27482E-05,0.005354336,shell
167,199,53223,108766,1.9728E-05,0.003301155,shell
158,202,39117,62081,2.6842E-05,0.0042666,shell
67,6,119940,238348,1.80572E-06,0.000122294,DNS
167,199,59019,133202,1.77907E-05,0.002976977,shell
185,217,58949,64337,1.80239E-05,0.003335482,shell
67,5,202069,294472,5.44368E-06,0.00036918,DNS
122,148,81049,149440,3.89653E-07,4.75636E-05,shell
67,6,118275,231146,1.54435E-06,0.000104493,DNS
189,224,35532,30834,3.00193E-05,0.005684899,shell
115,157,50581,121528,2.03044E-05,0.002349968,shell
161,207,33329,31064,1.3442E-06,0.000217626,shell
59,49,103464,83350,9.78164E-06,0.000584686,lime
68,4,218608,372536,5.33362E-06,0.000364972,DNS
68,5,202069,294472,9.97734E-07,6.80122E-05,DNS
171,209,55498,63899,1.6627E-06,0.000284409,shell
117,144,77458,146808,3.90244E-07,4.59268E-05,shell
62,62,224784,221838,4.01083E-06,0.000252534,lime
345,254,242074,201571,4.50436E-06,0.001555882,lime
147,196,31386,31127,8.36548E-07,0.000123445,shell
55,35,114668,92240,8.77459E-06,0.000487178,lime
68,74,344862,235141,2.39842E-06,0.000163345,lime
68,5,175847,325606,8.28707E-07,5.68493E-05,DNS
68,5,202069,294472,7.69898E-07,5.24814E-05,DNS
159,202,55498,63899,1.33288E-06,0.00021288,shell
55,38,210385,215102,4.30314E-06,0.000239036,lime
534,89,40540,82250,2.4736E-05,0.013209505,lime
76,90,355856,276003,1.50837E-06,0.000114636,lime
166,199,57597,126797,1.82298E-05,0.003036572,shell
52,25,47000,89641,2.14061E-05,0.001133746,lime
63,66,136395,172333,7.42326E-06,0.000474081,lime
136,186,32054,31810,8.7928E-07,0.000120055,shell
83,98,271538,207911,4.14306E-06,0.000347097,lime
53,28,111791,77945,8.98016E-06,0.000483741,lime
57,45,263074,273987,2.96469E-06,0.000169728,lime
69,5,128163,233953,1.29728E-06,8.96914E-05,DNS
68,5,202069,294472,4.68761E-07,3.19538E-05,DNS
135,183,51110,61280,8.74806E-07,0.000118779,shell
115,142,77458,146808,3.08299E-07,3.56692E-05,shell
53,29,214601,215736,4.38674E-06,0.000235938,lime
536,84,42295,80465,2.36855E-05,0.012696254,lime
70,78,360076,262213,1.0599E-06,7.43175E-05,lime
162,196,35462,54399,1.23721E-05,0.002005403,shell
89,114,204490,187956,4.46E-06,0.000397931,lime
53,29,33721,58620,2.97116E-05,0.001581774,lime
53,24,110723,68535,9.05744E-06,0.000481056,lime
54,34,265635,275851,3.24244E-06,0.000177073,lime
125,175,30468,31763,6.84238E-07,8.57122E-05,shell
53,26,229770,229093,4.07696E-06,0.000216883,lime
57,46,123921,157416,8.1174E-06,0.000463742,lime
73,81,271538,207911,1.0678E-06,7.86886E-05,lime
68,5,114099,214903,1.21925E-06,8.38716E-05,DNS
112,139,77458,146808,2.99016E-07,3.35069E-05,shell
536,81,41805,71123,2.39499E-05,0.012855599,lime
130,177,48693,60747,6.90998E-07,8.98298E-05,shell
162,196,46948,102931,2.23141E-05,0.003616908,shell
52,26,34710,67964,2.88455E-05,0.00152517,lime
52,21,110335,62607,9.08384E-06,0.000478457,lime
53,29,279834,283284,3.21087E-06,0.00017245,lime
118,168,29034,31649,5.87307E-07,6.96582E-05,shell
52,24,239533,245679,3.6323E-06,0.000192272,lime
54,36,110360,132355,9.09383E-06,0.000497749,lime
63,60,292081,210566,1.08206E-06,6.84853E-05,lime
68,5,120724,216780,1.23994E-06,8.52252E-05,DNS
537,79,41709,66692,2.39981E-05,0.01290348,lime
124,172,48693,60747,6.70265E-07,8.37615E-05,shell
162,196,61530,153261,1.70261E-05,0.002759769,shell
121,204,36777,48752,2.33545E-05,0.0028259,HTTP
52,24,31393,56256,3.18798E-05,0.001676776,lime
53,29,111203,60746,8.99759E-06,0.000479996,lime
137,155,86345,92263,1.32359E-05,0.001819936,HTTP
53,26,272538,299369,3.20159E-06,0.000170126,lime
114,164,31308,32675,6.00626E-07,6.89519E-05,shell
58,55,231754,249614,3.8511E-06,0.000226377,lime
56,47,104134,136847,9.62735E-06,0.000546054,lime
61,55,292081,210566,8.69922E-07,5.35313E-05,lime
69,6,137287,228823,1.13014E-06,7.84969E-05,DNS
539,72,42522,64365,2.35356E-05,0.012702975,lime
114,162,48154,59325,5.88962E-07,6.76325E-05,shell
162,196,57915,146581,1.80888E-05,0.002932028,shell
157,193,47131,104093,2.21818E-05,0.003489301,shell
191,266,72130,130010,2.34719E-06,0.000448314,HTTP
70,6,166518,219879,5.26532E-06,0.000370284,DNS
140,162,7362,13370,3.2622E-06,0.000459816,HTTP
52,23,33585,61797,2.7429E-05,0.001440699,lime
52,25,80839,68429,1.19318E-05,0.000630633,lime
52,24,280035,297232,3.19597E-06,0.00016867,lime
108,156,29961,32571,5.3725E-07,5.82159E-05,shell
198,317,109967,151151,1.03927E-05,0.002057755,HTTP
57,50,231183,255095,3.87084E-06,0.000222731,lime
55,43,104087,146047,9.44666E-06,0.000527184,lime
60,52,292081,210566,7.57392E-07,4.56092E-05,lime
69,6,137287,228823,1.11466E-06,7.74219E-05,DNS
108,135,77458,146808,2.51538E-07,2.73701E-05,shell
540,71,43110,66220,2.22937E-05,0.012042833,lime
111,158,46162,58835,5.28707E-07,5.89647E-05,shell
158,266,125340,184377,8.86471E-06,0.001401511,HTTP
202,193,25186,36586,1.08565E-05,0.002200526,HTTP
120,142,86345,92263,4.76157E-07,5.73293E-05,HTTP
157,193,56314,114988,1.85645E-05,0.002920278,shell
215,280,71225,102983,2.81737E-06,0.000606673,HTTP
70,6,166518,219879,3.91805E-06,0.000274933,DNS
162,177,8999,13615,2.69791E-06,0.000438025,HTTP
52,23,33585,61797,2.21303E-05,0.001162281,lime
52,25,80736,68446,1.01347E-05,0.00053551,lime
52,23,283040,296747,2.91542E-06,0.000153647,lime
101,148,30626,33132,5.06453E-07,5.16352E-05,shell
67,89,195348,216585,5.2897E-06,0.000357993,lime
67,4,173546,259900,6.58533E-06,0.000446979,DNS
57,50,231183,255095,3.4162E-06,0.000196229,lime
55,43,104087,146047,7.89666E-06,0.000440364,lime
64,73,235847,262930,1.11631E-06,7.18674E-05,lime
105,132,74169,144297,2.56405E-07,2.71526E-05,shell
538,75,43110,66220,1.92238E-05,0.010357537,lime
108,154,46162,58835,5.25278E-07,5.70189E-05,shell
206,319,125710,173836,1.22875E-06,0.000254146,HTTP
214,196,25765,44466,4.3841E-06,0.000938423,HTTP
242,371,102943,135247,5.68271E-07,0.000137677,HTTP
226,289,71959,101271,1.5236E-06,0.000345639,HTTP
190,199,10626,14198,1.65058E-06,0.000314206,HTTP
52,25,34413,67613,2.04669E-05,0.001078871,lime
52,25,81040,69359,1.01085E-05,0.000534077,lime
267,497,114850,162127,1.08837E-05,0.002912482,HTTP
52,23,290514,300600,2.5938E-06,0.000136541,lime
99,145,29460,33003,4.73572E-07,4.72542E-05,shell
216,325,44453,54631,7.98171E-07,0.000172848,HTTP
58,62,160401,191171,4.20111E-06,0.000247671,lime
67,4,135519,237392,1.05401E-06,7.1497E-05,DNS
56,46,220832,247648,3.46834E-06,0.000196255,lime
55,42,106757,151805,7.20962E-06,0.0003995,lime
195,315,36552,71988,3.41979E-05,0.006675421,HTTP
57,52,150222,219201,1.82071E-06,0.000105036,lime
539,73,42935,65137,1.84751E-05,0.009968427,lime
102,146,46116,57862,4.94555E-07,5.05765E-05,shell
252,368,125454,164918,6.56719E-07,0.000165775,HTTP
226,205,24164,41094,2.31115E-06,0.000523942,HTTP
167,199,60390,153518,1.73867E-05,0.002909376,shell
276,276,85195,86322,5.88286E-07,0.000162703,HTTP
52,23,33177,64473,2.23727E-05,0.001171552,lime
52,22,295032,304111,2.43545E-06,0.000127907,lime
97,142,29460,33003,4.7392E-07,4.63455E-05,shell
54,42,145650,163831,5.46385E-06,0.000299276,lime
66,79,315659,122140,1.24047E-06,8.23499E-05,lime
66,4,187265,250054,1.11927E-06,7.49426E-05,DNS
55,43,214496,236752,3.67688E-06,0.000204931,lime
58,56,110829,152848,7.06517E-06,0.000412102,lime
54,37,111431,171682,3.07711E-06,0.000167452,lime
104,131,74169,144297,2.25808E-07,2.36082E-05,shell
540,69,43697,64292,1.86446E-05,0.010084092,lime
100,143,44419,57420,4.62524E-07,4.63114E-05,shell
112,154,46551,99886,2.20324E-05,0.002479748,shell
325,354,98830,136431,1.31811E-06,0.000428939,HTTP
52,21,34317,68932,2.24866E-05,0.001173889,lime
52,21,301302,305627,2.33489E-06,0.000122482,lime
92,135,29192,33453,4.67081E-07,4.33001E-05,shell
336,376,74420,121967,1.54415E-06,0.00051993,HTTP
53,34,142196,146774,5.78516E-06,0.000309492,lime
458,193,87919,142117,5.60493E-06,0.002570359,lime
67,4,186497,255030,1.26577E-06,8.51863E-05,DNS
55,41,223580,241278,3.5727E-06,0.000198054,lime
57,53,110888,150177,7.13946E-06,0.000410227,lime
55,43,116972,173265,3.61615E-06,0.000199914,lime
102,128,74169,144297,2.24415E-07,2.29011E-05,shell
541,66,45540,67501,1.83048E-05,0.009915699,lime
98,141,44419,57420,4.62952E-07,4.54449E-05,shell
288,400,125253,157244,3.77488E-07,0.000108835,HTTP
161,196,46874,93580,2.23495E-05,0.003606397,shell
52,20,34525,68070,2.22533E-05,0.001159374,lime
52,21,305281,312195,2.14459E-06,0.000112404,lime
91,132,28229,33291,4.45035E-07,4.06095E-05,shell
52,30,143362,147309,5.98102E-06,0.000316657,lime
484,168,74242,127954,7.09608E-06,0.003438977,lime
67,4,176607,247166,1.0498E-06,7.08759E-05,DNS
55,40,225387,246961,3.48479E-06,0.000192296,lime
56,50,111762,149969,7.15448E-06,0.000406942,lime
56,48,392309,65468,1.35007E-06,7.60455E-05,lime
55,44,114079,172076,4.10661E-06,0.000227987,lime
541,65,45528,66226,1.81064E-05,0.009812486,lime
93,135,43813,56178,4.46305E-07,4.19031E-05,shell
162,196,60365,153295,1.73545E-05,0.002813006,shell
330,356,102540,136788,9.47963E-07,0.000313761,HTTP
52,20,34525,68070,2.02102E-05,0.001052893,lime
318,510,132649,166645,1.72338E-07,5.49327E-05,HTTP
52,21,308368,312168,2.01585E-06,0.000105573,lime
89,130,28229,33291,4.4598E-07,4.00921E-05,shell
337,378,73858,120184,1.01389E-06,0.000342224,HTTP
52,30,143362,147309,4.91688E-06,0.000260176,lime
479,173,74242,127954,6.21805E-06,0.002984653,lime
67,4,177475,260611,9.46119E-07,6.40135E-05,DNS
55,40,224803,246906,3.24275E-06,0.000178741,lime
56,50,111762,149969,6.59605E-06,0.000374963,lime
56,48,387522,75721,1.37802E-06,7.74197E-05,lime
244,356,50965,78408,1.71241E-07,4.19326E-05,HTTP
55,43,114079,172076,3.74369E-06,0.000207663,lime
540,68,45528,66226,1.66143E-05,0.008987767,lime
92,132,42363,55769,4.26301E-07,3.93872E-05,shell
312,415,127266,150725,2.67084E-07,8.34787E-05,HTTP
229,207,24127,40614,7.38862E-07,0.000169199,HTTP
162,196,65715,168555,1.59418E-05,0.002584022,shell
52,19,36210,70461,1.97585E-05,0.00102785,lime
52,20,309758,321479,1.93706E-06,0.000101339,lime
86,125,28966,33861,4.3656E-07,3.79322E-05,shell
56,51,142327,146582,4.85811E-06,0.000274369,lime
501,147,61780,111618,8.27899E-06,0.004155437,lime
67,4,186848,280544,9.01546E-07,6.09989E-05,DNS
54,39,225388,245344,3.18627E-06,0.000174813,lime
56,48,111962,147166,6.56027E-06,0.00036921,lime
54,38,105714,159729,4.32601E-06,0.000235759,lime
99,126,74169,144297,2.02582E-07,2.02122E-05,shell
540,70,45540,66212,1.63422E-05,0.008832673,lime
91,130,42363,55769,4.27584E-07,3.89102E-05,shell
52,19,36587,71371,1.88473E-05,0.000980358,lime
52,20,316991,322347,1.96314E-06,0.000102537,lime
500,149,62513,112192,7.7603E-06,0.003882609,lime
67,4,178863,276841,8.17917E-07,5.53992E-05,DNS
54,38,225462,245806,3.07814E-06,0.000168692,lime
56,47,113774,151513,6.39047E-06,0.000358905,lime
54,38,107831,163651,4.26936E-06,0.000232201,lime
97,123,71331,141809,2.07016E-07,2.02246E-05,shell
89,127,41010,55347,4.11089E-07,3.66206E-05,shell
152,190,64649,150678,1.61406E-05,0.002468161,shell
52,19,36587,71371,1.7151E-05,0.000892102,lime
52,19,322633,333133,1.8207E-06,9.50635E-05,lime
497,153,62513,112192,6.83283E-06,0.003401598,lime
67,4,177014,273555,8.07614E-07,5.46608E-05,DNS
54,38,225341,245606,2.95983E-06,0.000162132,lime
56,47,113774,151513,5.84107E-06,0.000327939,lime
54,38,107831,163651,3.81938E-06,0.000207652,lime
87,125,39739,54920,3.89754E-07,3.42612E-05,shell
157,193,45691,86023,2.28807E-05,0.003599237,shell
52,19,36587,71371,1.60065E-05,0.000832541,lime
52,19,321564,332834,1.73824E-06,9.07195E-05,lime
83,120,28704,34018,3.98828E-07,3.34437E-05,shell
495,156,65176,132624,6.34884E-06,0.003145042,lime
67,4,173891,269571,8.71749E-07,5.90973E-05,DNS
56,47,113774,151513,5.47897E-06,0.000307471,lime
54,37,107831,163651,3.58108E-06,0.000194602,lime
96,122,71331,141809,1.90095E-07,1.83867E-05,shell
86,123,39739,54920,3.91804E-07,3.40086E-05,shell
167,199,67504,138815,1.55544E-05,0.002602772,shell
52,19,36587,71371,1.48892E-05,0.000774405,lime
52,19,321564,332834,1.65726E-06,8.64644E-05,lime
81,115,27222,33652,4.00564E-07,3.25685E-05,shell
492,160,65176,132624,5.86368E-06,0.002886908,lime
67,4,163591,262207,8.40555E-07,5.703E-05,DNS
56,47,113774,151513,5.15804E-06,0.000289333,lime
54,37,107831,163651,3.4264E-06,0.000186109,lime
94,120,71331,141809,1.90473E-07,1.80755E-05,shell
84,119,37492,54006,3.87168E-07,3.26438E-05,shell
167,199,66373,153621,1.58196E-05,0.002647141,shell
52,19,36587,71371,1.40665E-05,0.00073159,lime
52,19,321564,332834,1.58888E-06,8.28703E-05,lime
79,111,25306,33043,4.10103E-07,3.24538E-05,shell
488,164,65176,132624,5.42864E-06,0.002653246,lime
67,4,167460,270240,8.16052E-07,5.54061E-05,DNS
530,97,34385,68958,2.8938E-05,0.015364003,lime
56,47,113774,151513,4.87116E-06,0.000273121,lime
55,43,390598,70024,8.85521E-07,4.89854E-05,lime
54,37,107831,163651,3.19575E-06,0.000173499,lime
83,118,36430,53576,3.75503E-07,3.13232E-05,shell
112,154,37351,68311,2.74593E-05,0.003090541,shell
52,19,36587,71371,1.32582E-05,0.000689527,lime
52,19,321564,332834,1.53031E-06,7.97908E-05,lime
77,107,23751,32362,4.27332E-07,3.30175E-05,shell
56,51,143825,147032,2.27872E-06,0.000128387,lime
485,167,65176,132624,5.124E-06,0.002489259,lime
67,4,164870,266355,7.99144E-07,5.42902E-05,DNS
540,71,36095,90107,2.74353E-05,0.014823652,lime
56,47,113774,151513,4.62783E-06,0.000259365,lime
54,40,393181,64601,9.86026E-07,5.38671E-05,lime
54,37,107831,163651,3.03349E-06,0.000164614,lime
82,116,36430,53576,3.77613E-07,3.11786E-05,shell
156,193,43823,94284,2.38559E-05,0.003736046,shell
319,354,96330,133513,4.97223E-07,0.000158663,HTTP
198,203,10525,13826,2.81988E-07,5.60662E-05,HTTP
52,19,36691,71459,1.31586E-05,0.000684329,lime
338,507,137797,163039,9.13626E-08,3.09387E-05,HTTP
52,19,321564,332834,1.47336E-06,7.67983E-05,lime
75,105,23218,32179,4.26272E-07,3.23503E-05,shell
484,169,65499,132905,5.06696E-06,0.002452689,lime
67,4,162657,262224,7.80473E-07,5.30487E-05,DNS
543,59,36931,100073,2.68837E-05,0.014616141,lime
56,46,114397,151934,4.51355E-06,0.000252823,lime
54,39,394160,75658,9.96529E-07,5.43731E-05,lime
264,363,56435,77496,9.10837E-08,2.40875E-05,HTTP
54,37,108850,163855,3.00439E-06,0.000162925,lime
93,118,71331,141809,1.77512E-07,1.65469E-05,shell
80,113,34733,52574,3.7486E-07,3.0226E-05,shell
330,422,127093,144813,1.41411E-07,4.67433E-05,HTTP
232,209,23392,39435,3.77524E-07,8.77992E-05,HTTP
162,196,30283,60018,1.3677E-05,0.002216919,shell
52,18,321564,332834,1.41506E-06,7.37378E-05,lime
74,102,22241,31795,4.24477E-07,3.17915E-05,shell
67,4,161202,261934,7.75371E-07,5.26826E-05,DNS
545,52,37132,100634,2.6038E-05,0.014199556,lime
91,116,68554,139516,1.81313E-07,1.66192E-05,shell
79,111,33826,52158,3.69783E-07,2.94293E-05,shell
167,199,64896,139191,1.61795E-05,0.002707369,shell
52,18,322193,332017,1.39519E-06,7.26712E-05,lime
74,101,21906,31531,4.30109E-07,3.1915E-05,shell
67,4,161928,264637,7.67292E-07,5.2156E-05,DNS
546,46,35937,95988,2.71622E-05,0.014848308,lime
77,107,32330,51234,3.78058E-07,2.93768E-05,shell
76,49,70711,79321,1.18473E-05,0.000902767,HTTP
67,4,158699,262896,7.43101E-07,5.05185E-05,DNS
90,115,68554,139516,1.70161E-07,1.5472E-05,shell
547,42,37462,99972,2.61641E-05,0.014318046,lime
76,104,30852,50415,3.85316E-07,2.94083E-05,shell
73,99,21456,31350,4.21659E-07,3.09244E-05,shell
162,196,55045,130838,1.90318E-05,0.003084874,shell
67,4,166160,267205,7.66616E-07,5.20931E-05,DNS
89,113,68554,139516,1.71064E-07,1.53164E-05,shell
52,18,322193,332017,1.28284E-06,6.68148E-05,lime
547,39,37781,93676,2.60179E-05,0.014251519,lime
75,102,29485,49635,3.84929E-07,2.89927E-05,shell
72,98,21028,31166,4.13291E-07,3.00611E-05,shell
162,196,72826,163891,1.43851E-05,0.002331693,shell
157,193,54585,140848,1.91527E-05,0.003012811,shell
67,6,198657,340784,1.18996E-06,8.06199E-05,DNS
68,4,144099,257069,3.76058E-06,0.000257913,DNS
67,4,166160,267205,7.2809E-07,4.94523E-05,DNS
548,37,38141,89109,2.58281E-05,0.014157456,lime
74,101,29485,49635,3.86286E-07,2.89129E-05,shell
55,46,117253,153892,3.50594E-06,0.000196196,lime
72,97,20760,30904,4.1782E-07,3.023E-05,shell
337,378,73858,120184,3.06342E-07,0.000103401,HTTP
167,199,49200,89627,2.13414E-05,0.003571127,shell
308,352,90983,130412,3.74723E-07,0.000115746,HTTP
68,4,144099,257069,9.85496E-07,6.78476E-05,DNS
68,4,133531,235708,8.72854E-06,0.000597281,DNS
345,428,126786,139551,1.07762E-07,3.72025E-05,HTTP
350,505,193077,217826,7.62311E-08,2.66863E-05,HTTP
275,366,59350,76332,7.62942E-08,2.10354E-05,HTTP
54,37,108850,163855,2.18868E-06,0.00011869,lime
547,38,38124,85551,2.58787E-05,0.014181099,lime
73,99,29988,49332,3.83103E-07,2.82538E-05,shell
55,45,125527,160386,3.46651E-06,0.000193514,lime
71,95,20360,30727,4.10583E-07,2.9408E-05,shell
167,199,56597,124008,1.85521E-05,0.003104388,shell
76,56,110575,108520,8.67212E-06,0.000666308,HTTP
70,91,18033,29468,4.24698E-07,2.98472E-05,shell
303,352,87469,127976,3.81459E-07,0.000115773,HTTP
234,210,23352,39014,2.58918E-07,6.07657E-05,HTTP
68,4,144099,257069,4.77236E-07,3.28559E-05,DNS
67,4,123259,195203,2.46351E-06,0.000166287,DNS
360,436,126492,134824,1.12419E-07,4.05085E-05,HTTP
364,515,199645,220976,8.8295E-08,3.2155E-05,HTTP
87,110,65988,137321,1.65077E-07,1.44652E-05,shell
54,37,108850,163855,2.10134E-06,0.000113953,lime
548,36,37950,86281,2.59522E-05,0.014229413,lime
73,98,29360,48983,3.75922E-07,2.757E-05,shell
55,45,131277,164198,3.44055E-06,0.000191728,lime
206,208,10390,13455,2.05707E-07,4.25672E-05,HTTP
114,156,54197,155785,1.89365E-05,0.002160708,shell
299,353,84151,125665,3.78305E-07,0.000113352,HTTP
67,4,103303,165479,1.31778E-06,8.88844E-05,DNS
374,445,135020,135195,1.13645E-07,4.25643E-05,HTTP
86,108,63607,135222,1.68315E-07,1.45523E-05,shell
171,234,17024,27811,6.853E-05,0.011767585,shell
54,37,108850,163855,2.03431E-06,0.000110318,lime
548,34,38219,88180,2.58817E-05,0.014196859,lime
72,97,29360,48983,3.77398E-07,2.75291E-05,shell
162,206,68803,102951,1.5299E-05,0.002489151,shell
71,93,25758,46597,3.91152E-07,2.79441E-05,shell
161,196,47673,97806,2.1975E-05,0.003545972,shell
67,4,120159,187889,1.11735E-06,7.56489E-05,DNS
548,33,38829,87852,2.54985E-05,0.01399111,lime
163,206,32903,44556,3.19911E-05,0.005230552,shell
160,201,47881,67671,2.19293E-05,0.00351913,shell
148,195,71662,160921,1.54668E-05,0.00229836,shell
67,5,114396,172261,1.04192E-06,7.01846E-05,DNS
85,108,63607,135222,1.60018E-07,1.37461E-05,shell
548,32,39804,87800,2.48711E-05,0.013649884,lime
162,196,56475,115380,1.85501E-05,0.003006809,shell
169,210,63111,164593,1.67253E-05,0.002832741,shell
67,5,122371,192056,1.01647E-06,6.82139E-05,DNS
84,106,63607,135222,1.61019E-07,1.36615E-05,shell
548,31,40539,86842,2.44515E-05,0.013422525,lime
163,206,49431,109900,2.12949E-05,0.003481712,shell
162,196,52295,110203,2.00326E-05,0.003247096,shell
163,206,26059,29198,4.0393E-05,0.006604259,shell
67,5,133343,203793,1.15248E-06,7.74017E-05,DNS
548,37,41825,89352,2.37185E-05,0.013001639,lime
163,206,61040,97556,1.72449E-05,0.002819537,shell
162,196,71229,189213,1.47077E-05,0.002383977,shell
163,206,42231,75770,2.49255E-05,0.004075325,shell
169,210,23819,31095,4.43152E-05,0.007505592,shell
66,5,147166,228710,1.15549E-06,7.73708E-05,DNS
548,36,42140,88451,2.26287E-05,0.012405915,lime
161,201,41756,57149,2.5146E-05,0.004054488,shell
162,196,44841,81162,2.33627E-05,0.003786877,shell
157,193,51879,123426,2.01518E-05,0.003169958,shell
163,206,24803,27377,4.24389E-05,0.006938756,shell
67,5,151939,238419,1.33031E-06,8.92013E-05,DNS
83,105,63607,135222,1.54381E-07,1.29446E-05,shell
548,35,41895,85956,2.2809E-05,0.01250893,lime
185,225,43639,65113,2.40607E-05,0.004466127,shell
